,Selected,FeatLabel,FeatIndex,"Description"
126,1,WEAPON_SPECIALIZATION_LIGHT_CROSSBOW,131,"Prerequisite: Fighter with Base attack bonus of +4 or higher, Weapon Focus in the chosen weapon type. A character with this feat has trained especially hard with a specific weapon group, gaining a +2 damage bonus with that category. Use: This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case, so long as that group is already associated with Weapon Focus. NWN Manual - pg. 100."
125,1,WEAPON_SPECIALIZATION_HEAVY_CROSSBOW,130,"Prerequisite: Fighter with Base attack bonus of +4 or higher, Weapon Focus in the chosen weapon type. A character with this feat has trained especially hard with a specific weapon group, gaining a +2 damage bonus with that category. Use: This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case, so long as that group is already associated with Weapon Focus. NWN Manual - pg. 100."
124,1,WEAPON_SPECIALIZATION_DART,129,"Prerequisite: Fighter with Base attack bonus of +4 or higher, Weapon Focus in the chosen weapon type. A character with this feat has trained especially hard with a specific weapon group, gaining a +2 damage bonus with that category. Use: This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case, so long as that group is already associated with Weapon Focus. NWN Manual - pg. 100."
123,1,WEAPON_SPECIALIZATION_DAGGER,128,"Prerequisite: Fighter with Base attack bonus of +4 or higher, Weapon Focus in the chosen weapon type. A character with this feat has trained especially hard with a specific weapon group, gaining a +2 damage bonus with that category. Use: This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case, so long as that group is already associated with Weapon Focus. NWN Manual - pg. 100."
122,1,WEAPON_FOCUS_TWO_BLADED_SWORD,127,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
121,1,WEAPON_FOCUS_DOUBLE_AXE,126,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
120,1,WEAPON_FOCUS_DIRE_MACE,125,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
119,1,WEAPON_FOCUS_BASTARD_SWORD,123,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
118,1,WEAPON_FOCUS_KATANA,122,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
117,1,WEAPON_FOCUS_SCYTHE,121,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
116,1,WEAPON_FOCUS_SHURIKEN,120,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
115,1,WEAPON_FOCUS_KUKRI,118,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
114,1,WEAPON_FOCUS_KAMA,117,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
113,1,WEAPON_FOCUS_HEAVY_FLAIL,116,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
112,1,WEAPON_FOCUS_WAR_HAMMER,115,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
111,1,WEAPON_FOCUS_LIGHT_FLAIL,114,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
110,1,WEAPON_FOCUS_LIGHT_HAMMER,113,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
109,1,WEAPON_FOCUS_HALBERD,112,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
108,1,WEAPON_FOCUS_GREAT_AXE,111,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
107,1,WEAPON_FOCUS_BATTLE_AXE,110,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
106,1,WEAPON_FOCUS_THROWING_AXE,109,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
105,1,WEAPON_FOCUS_HAND_AXE,108,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
104,1,WEAPON_FOCUS_GREAT_SWORD,107,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
103,1,WEAPON_FOCUS_LONG_SWORD,106,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
102,1,WEAPON_FOCUS_SCIMITAR,105,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
101,1,WEAPON_FOCUS_RAPIER,104,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
100,1,WEAPON_FOCUS_SHORT_SWORD,103,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
99,1,WEAPON_FOCUS_SHORTBOW,102,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
98,1,WEAPON_FOCUS_LONGBOW,101,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
97,1,WEAPON_FOCUS_UNARMED_STRIKE,100,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
96,1,WEAPON_FOCUS_SLING,99,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
95,1,WEAPON_FOCUS_SICKLE,98,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
94,1,WEAPON_FOCUS_SPEAR,97,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
93,1,WEAPON_FOCUS_STAFF,96,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
92,1,WEAPON_FOCUS_MORNING_STAR,95,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
91,1,WEAPON_FOCUS_LIGHT_MACE,94,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
90,1,WEAPON_FOCUS_LIGHT_CROSSBOW,93,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
89,1,WEAPON_FOCUS_HEAVY_CROSSBOW,92,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
88,1,WEAPON_FOCUS_DART,91,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
87,1,WEAPON_FOCUS_DAGGER,90,"Prerequisite: Proficiency with the chosen weapon type, Base attack bonus of +1 or higher. A character with this feat is particularly skilled with a specific weapon, gaining a +1 attack bonus with them. Use: Automatic. This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case. NWN Manual - pg. 99."
86,1,IMPROVED_CRITICAL_TWO_BLADED_SWORD,89,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
85,1,IMPROVED_CRITICAL_DOUBLE_AXE,88,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
84,1,IMPROVED_CRITICAL_DIRE_MACE,87,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
83,1,IMPROVED_CRITICAL_BASTARD_SWORD,85,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
82,1,IMPROVED_CRITICAL_KATANA,84,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
81,1,IMPROVED_CRITICAL_SCYTHE,83,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
80,1,IMPROVED_CRITICAL_SHURIKEN,82,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
79,1,IMPROVED_CRITICAL_KUKRI,80,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
78,1,IMPROVED_CRITICAL_KAMA,79,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
77,1,IMPROVED_CRITICAL_HEAVY_FLAIL,78,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
76,1,IMPROVED_CRITICAL_WAR_HAMMER,77,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
75,1,IMPROVED_CRITICAL_LIGHT_FLAIL,76,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
74,1,IMPROVED_CRITICAL_LIGHT_HAMMER,75,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
73,1,IMPROVED_CRITICAL_HALBERD,74,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
72,1,IMPROVED_CRITICAL_GREAT_AXE,73,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
71,1,IMPROVED_CRITICAL_BATTLE_AXE,72,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
70,1,IMPROVED_CRITICAL_THROWING_AXE,71,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
69,1,IMPROVED_CRITICAL_HAND_AXE,70,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
68,1,IMPROVED_CRITICAL_GREAT_SWORD,69,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
67,1,IMPROVED_CRITICAL_LONG_SWORD,68,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
66,1,IMPROVED_CRITICAL_SCIMITAR,67,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
65,1,IMPROVED_CRITICAL_RAPIER,66,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
64,1,IMPROVED_CRITICAL_SHORT_SWORD,65,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
63,1,IMPROVED_CRITICAL_SHORTBOW,64,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
62,1,IMPROVED_CRITICAL_LONGBOW,63,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
61,1,IMPROVED_CRITICAL_UNARMED_STRIKE,62,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
60,1,IMPROVED_CRITICAL_SLING,61,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
59,1,IMPROVED_CRITICAL_SICKLE,60,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
58,1,IMPROVED_CRITICAL_SPEAR,59,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
57,1,IMPROVED_CRITICAL_STAFF,58,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
56,1,IMPROVED_CRITICAL_MORNING_STAR,57,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
55,1,IMPROVED_CRITICAL_LIGHT_MACE,56,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
54,1,IMPROVED_CRITICAL_LIGHT_CROSSBOW,55,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
53,1,IMPROVED_CRITICAL_HEAVY_CROSSBOW,54,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
52,1,IMPROVED_CRITICAL_DART,53,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
51,1,IMPROVED_CRITICAL_DAGGER,52,"Prerequisite: Proficiency with specific weapon, Base attack bonus of +8 or higher. Combat ability doubles the critical threat range with a given weapon. A weapon with a normal critical range of 19-20 would now threaten on a roll of 17-20. Use: Automatic. The threat range of a Keen weapon is already doubled, increasing to triple with this feat. This feat can be selected multiple times, applying to a new weapon category each time."
50,,WEAPON_PROFICIENCY_WIZARD,51,"Wizards are proficient with the club, dagger, light crossbow, heavy crossbow and quarterstaff. NWN manual - page 55."
49,,WEAPON_PROFICIENCY_ROGUE,50,"Rogues are proficient with the club, dagger, dart, light crossbow, heavy crossbow, mace, morningstar, rapier shortbow, short sword, and quarterstaff. NWN manual - page 53."
48,,WEAPON_PROFICIENCY_MONK,49,"Monks are proficient with the club, dagger, handaxe, light crossbow, heavy crossbow, kama, quarterstaff, shuriken, and sling. NWN manual - page 50."
47,,WEAPON_PROFICIENCY_DRUID,48,"Druids are provicient with the club, dagger, dart, sickle, scimitar, spear, sling, and quarterstaff. NWN manual - page 48."
46,1,WEAPON_SPECIALIZATION_CLUB,47,"Prerequisite: Fighter with Base attack bonus of +4 or higher, Weapon Focus in the chosen weapon type. A character with this feat has trained especially hard with a specific weapon group, gaining a +2 damage bonus with that category. Use: This feat may be selected multiple times, but the effects do not stack. It applies to a new weapon in each case, so long as that group is already associated with Weapon Focus. NWN Manual - pg. 100."
45,1,WEAPON_PROFICIENCY_SIMPLE,46,"Prerequisite: None. This feat allows effective use of all simple weapons including club, dagger, mace, sickle, spear, morningstar, quarterstaff, light crossbow, dart, sling, and havey crossbow. A character cannot equip weapons they are not proficient in. Use: All characters except for druids, monks, rogues, and wizards are automatically proficient with all simple weapons. The spell Tenser's Transformation gives a wizard a temporary proficiency with all simple weapons. NWN Manual - pg. 100."
44,1,WEAPON_PROFICIENCY_MARTIAL,45,"Prerequisite: None. This feat allows effective use of all martial weapons. A character cannot equip weapons they are not proficient in. The martial weapons list includes the bastard sword, battleaxe, greataxe, greatsword, halberd, handaxe, heavy flail, light flail, light hammer, longbow, longsword, rapier, scimitar, short sword, shortbow, throwing axe, and warhammer. Use: Barbarians, fighters, paladins, and rangers are automatically proficient with all martial weapons. NWN Manual - pg. 99."
43,1,WEAPON_PROFICIENCY_EXOTIC,44,"Prerequisite: Base attack bonus +1 or higher. This feat allows effective use of all exotic weapons. The exotic weapons list includes the dire mace, double axe, kama, katana, kukri, scythe, shuriken, and two-bladed sword. Use: Automatic. NWN Manual - pg. 99."
