,ItemCode,Item
1233,x0_formquen_prop,FORMIAN_QUEEN_PROPERTIES_SHADOWS_OF_UNDRENTIDE
1234,x0_formian_sting,FORMIAN_STING_SHADOWS_OF_UNDRENTIDE
1235,x0_formtask_prop,FORMIAN_TASKMASTER_PROPERTIES_SHADOWS_OF_UNDRENTIDE
1236,x0_formwar_prop,FORMIAN_WARRIOR_PROPERTIES_SHADOWS_OF_UNDRENTIDE
1237,x0_formwork_prop,FORMIAN_WORKER_PROPERTIES_SHADOWS_OF_UNDRENTIDE
1238,q1bcards,FORTUNE_CARDS
1239,q1ikey,FORTUNE_TELLER_KEY
1240,nw_wblmfl008,FOUNDATION_PLUS1
1241,nw_wblmfl009,FOUNDATION_PLUS4
1242,wblmfl006,FOUNDATION_PLUS8
1243,x2_wblmfl005,FOUNDATION_PLUS8_HORDES_OF_THE_UNDERDARK
1244,nw_it_sparscr220,FOX_CUNNING
1245,x2_it_spdvscr405,FREEDOM_OF_MOVEMENT_HORDES_OF_THE_UNDERDARK
1246,fright,FRIGHT
1247,x1frostbringer,FROST_BRINGER
1248,wthmdt006,FROST_DART
1249,wswmls005,FROST_GIANT_BLADE
1250,nw_it_creitem026,FROST_GIANT_WINTER_WOLF_PROPERTIES
1251,m3q04g_sphere3,FULL_DRAGON_SPHERE
1252,nw_aarcl007,FULL_PLATE
1253,nw_maarcl053,FULL_PLATE_PLUS1
1254,nw_maarcl068,FULL_PLATE_PLUS2
1255,nw_maarcl080,FULL_PLATE_PLUS3
1256,x0_maarcl023,FULL_PLATE_PLUS4_SHADOWS_OF_UNDRENTIDE
1257,x0_maarcl024,FULL_PLATE_PLUS5_SHADOWS_OF_UNDRENTIDE
1258,x2_maarcl047,FULL_PLATE_PLUS6_HORDES_OF_THE_UNDERDARK
1259,x2_maarcl048,FULL_PLATE_PLUS7_HORDES_OF_THE_UNDERDARK
1260,hx_ringpiece_2,F_A_PIECE_OF_THE_SLEEPING_MAN_RING
1261,m2q5cultjrnl,GANON_JOURNAL
1262,mcloth005,GARGAMESH_ROBE
1263,nw_it_mboots004,GARGOYLE_BOOTS
1264,nw_it_creitem030,GARGOYLE_PROPERTIES
1265,nw_it_msmlmisc14,GARGOYLE_SKULL
1266,q7_banditbook,GARG_BOOK
1267,nw_it_msmlmisc24,GARLIC
1268,nw_it_gem011,GARNET
1269,item003,GARRICK_OUTFIT
1270,nw_it_sparscr902,GATE
1271,gatekeepersrobe,GATEKEEPER_ROBE
1272,gatekey,GATE_KEY
1273,m3q1_c8_key,GATE_KEY_1
1274,m4_warzonekey,GATE_KEY_2
1275,m1s2statue,GAUDY_STATUETTE
1276,gauntletsofbondi,GAUNTLETS_OF_BONDING
1277,nw_it_mbracer013,GAUNTLETS_OF_OGRE_POWER
1278,m1s04ibadgelvl01,GAUNTLET_AWARD_FIRST_ROUND
1279,m1s04ibadgelvl02,GAUNTLET_AWARD_SECOND_ROUND
1280,m1s04ibadgelvl03,GAUNTLET_AWARD_THIRD_ROUND
1281,m1s04ibadgelvl04,GAUNTLET_CHAMPIONSHIP_AWARD
1282,m1s04ifightkey,GAUNTLET_KEY
1283,x0_it_mglove005,GAUNTLET_OF_FURY_SHADOWS_OF_UNDRENTIDE
1284,m1s04ifightpass,GAUNTLET_PASS
1285,x2_it_sparscr203,GEDLEE_ELECTRIC_LOOP_HORDES_OF_THE_UNDERDARK
1286,nw_wswmgs003,GEMSWORD
1287,x0_it_msmlmisc03,GEM_OF_BRIGHTNESS_SHADOWS_OF_UNDRENTIDE
1288,m3q3dgem012,GEM_OF_DUTY
1289,m3q3dgem005,GEM_OF_HORROR
1290,m3q3dgem003,GEM_OF_MISERY
1291,m3q3dgem008,GEM_OF_PAIN
1292,x0_it_msmlmisc04,GEM_OF_SEEING_SHADOWS_OF_UNDRENTIDE
1293,hx_mimic_gem,GEM_PILE
1294,m2q1itring03,GETH_RING
1295,nw_it_crewps026,GHAST_BITE
1296,nw_it_crewpsp024,GHAST_CLAW
1297,nw_it_sparscr208,GHOSTLY_VISAGE
1298,nw_it_crewps025,GHOUL_BITE
1299,nw_it_crewpsp023,GHOUL_CLAW
1300,nw_it_creitemund,GHOUL_GHAST_PROPERTIES
1301,nw_it_crewps027,GHOUL_LORD_BITE
1302,nw_it_crewpsp025,GHOUL_LORD_CLAW
1303,nw_it_creitemunc,GHOUL_LORD_PROPERTIES
1304,nw_it_sparscr209,GHOUL_TOUCH
1305,nw_wammbu001,GIANT_BANE
1306,x2_it_poison021,GIANT_BEE_VENOM_AVERAGE
1307,x2_it_poison039,GIANT_BEE_VENOM_DEADLY
1308,x2_it_poison015,GIANT_BEE_VENOM_MILD
1309,x2_it_poison027,GIANT_BEE_VENOM_STRONG
1310,x2_it_poison033,GIANT_BEE_VENOM_VERY_STRONG
1311,x2_it_poison009,GIANT_BEE_VENOM_WEAK
1312,wswmgs004,GIANT_SWORD
1313,q1rangeritem,GIFT_OF_THE_DRYAD
1314,m1s2urn,GILDED_URN
1315,nw_it_mbelt001,GIRDLE_OF_HOLY_MIGHT
1316,githzeraistrappi,GITHZERAI_STRAPPING
1317,nw_wblmcl008,GLADIATOR_CLUB_PLUS1
1318,nw_wblmcl009,GLADIATOR_CLUB_PLUS4
1319,x2_wblmcl005,GLADIATOR_CLUB_PLUS8_HORDES_OF_THE_UNDERDARK
1320,nw_cloth011,GLADIATOR_OUTFIT
1321,nw_it_mneck023,GLITTERING_NECKLACE
1322,nw_wbwmxh007,GLORIOUS_REVOLUTION
1323,nw_it_mglove006,GLOVES_OF_ANIMAL_HANDLING
1324,x0_it_mglove001,GLOVES_OF_APPRAISAL_SHADOWS_OF_UNDRENTIDE
1325,nw_it_mglove004,GLOVES_OF_CONCENTRATION
1326,nw_it_mglove008,GLOVES_OF_DISCIPLINE
1327,it_mglove009,GLOVES_OF_DISCIPLINE_1
1328,x0_it_mglove006,GLOVES_OF_LIGHTNING_SHADOWS_OF_UNDRENTIDE
1329,nw_it_mglove007,GLOVES_OF_SPELLCRAFT
1330,nw_it_mglove009,GLOVES_OF_SWORDPLAY
1331,x0_it_mglove003,GLOVES_OF_THE_ARTIFICER_SHADOWS_OF_UNDRENTIDE
1332,x0_it_mglove007,GLOVES_OF_THE_BALANCED_HANDS_SHADOWS_OF_UNDRENTIDE
1333,matron_gloves,GLOVES_OF_THE_HIN_FIST_MASTERS
1334,nw_it_mglove016,GLOVES_OF_THE_HIN_FIST_PLUS1
1335,x2_it_mglove005,GLOVES_OF_THE_HIN_FIST_PLUS10_HORDES_OF_THE_UNDERDARK
1336,nw_it_mglove017,GLOVES_OF_THE_HIN_FIST_PLUS2
1337,nw_it_mglove018,GLOVES_OF_THE_HIN_FIST_PLUS3
1338,nw_it_mglove019,GLOVES_OF_THE_HIN_FIST_PLUS4
1339,nw_it_mglove020,GLOVES_OF_THE_HIN_FIST_PLUS5
1340,x2_it_mglove001,GLOVES_OF_THE_HIN_FIST_PLUS6_HORDES_OF_THE_UNDERDARK
1341,x2_it_mglove002,GLOVES_OF_THE_HIN_FIST_PLUS7_HORDES_OF_THE_UNDERDARK
1342,x2_it_mglove003,GLOVES_OF_THE_HIN_FIST_PLUS8_HORDES_OF_THE_UNDERDARK
1343,x2_it_mglove004,GLOVES_OF_THE_HIN_FIST_PLUS9_HORDES_OF_THE_UNDERDARK
1344,nw_it_mglove021,GLOVES_OF_THE_LONG_DEATH_PLUS1
1345,x2_it_mglove010,GLOVES_OF_THE_LONG_DEATH_PLUS10_HORDES_OF_THE_UNDERDARK
1346,nw_it_mglove022,GLOVES_OF_THE_LONG_DEATH_PLUS2
1347,nw_it_mglove023,GLOVES_OF_THE_LONG_DEATH_PLUS3
1348,nw_it_mglove024,GLOVES_OF_THE_LONG_DEATH_PLUS4
1349,nw_it_mglove025,GLOVES_OF_THE_LONG_DEATH_PLUS5
1350,x2_it_mglove006,GLOVES_OF_THE_LONG_DEATH_PLUS6_HORDES_OF_THE_UNDERDARK
1351,x2_it_mglove007,GLOVES_OF_THE_LONG_DEATH_PLUS7_HORDES_OF_THE_UNDERDARK
1352,x2_it_mglove008,GLOVES_OF_THE_LONG_DEATH_PLUS8_HORDES_OF_THE_UNDERDARK
1353,x2_it_mglove009,GLOVES_OF_THE_LONG_DEATH_PLUS9_HORDES_OF_THE_UNDERDARK
1354,nw_it_mglove005,GLOVES_OF_THE_MINSTREL
1355,nw_it_mglove003,GLOVES_OF_THE_ROGUE
1356,nw_it_mglove026,GLOVES_OF_THE_YELLOW_ROSE_PLUS1
1357,x2_it_mglove015,GLOVES_OF_THE_YELLOW_ROSE_PLUS10_HORDES_OF_THE_UNDERDARK
1358,nw_it_mglove027,GLOVES_OF_THE_YELLOW_ROSE_PLUS2
1359,nw_it_mglove028,GLOVES_OF_THE_YELLOW_ROSE_PLUS3
1360,nw_it_mglove029,GLOVES_OF_THE_YELLOW_ROSE_PLUS4
1361,nw_it_mglove030,GLOVES_OF_THE_YELLOW_ROSE_PLUS5
1362,x2_it_mglove011,GLOVES_OF_THE_YELLOW_ROSE_PLUS6_HORDES_OF_THE_UNDERDARK
1363,x2_it_mglove012,GLOVES_OF_THE_YELLOW_ROSE_PLUS7_HORDES_OF_THE_UNDERDARK
1364,x2_it_mglove013,GLOVES_OF_THE_YELLOW_ROSE_PLUS8_HORDES_OF_THE_UNDERDARK
1365,x2_it_mglove014,GLOVES_OF_THE_YELLOW_ROSE_PLUS9_HORDES_OF_THE_UNDERDARK
1366,nw_it_sparscr601,GLOVE_OF_INVULNERABILITY
1367,2q4_glowsphere,GLOWING_SPHERE
1368,x2_it_spdvscr306,GLYPH_OF_WARDING_HORDES_OF_THE_UNDERDARK
1369,q3_key_chief,GNOLL_CHIEFTAIN_KEY
1370,q3a_key_jail,GNOLL_JAIL_KEY
1371,nw_maarcl026,GNOMISH_MAGNETIC_ARMOR
1372,q3_elemnote,GOBLIN_NOTE
1373,nw_ashmto005,GOBLIN_SHIELD_OF_NULBISH
1374,x0_armhe007,GOGGLES_OF_MINUTE_SEEING_SHADOWS_OF_UNDRENTIDE
1375,m3_dragongold,GOLD
1376,m3q4hc_gold,GOLD_1
1377,x0_it_mthnmisc14,GOLDEN_CHALICE_OF_LATHANDER
1378,nw_armhe010,GOLDEN_CIRCLET
1379,q4b_comp5,GOLDEN_ROD
1380,nw_wspmsc008,GOLDEN_SICKLE_PLUS1
1381,wspmsc009,GOLDEN_SICKLE_PLUS1_1
1382,nw_wspmsc009,GOLDEN_SICKLE_PLUS2
1383,x2_wspmsc005,GOLDEN_SICKLE_PLUS8_HORDES_OF_THE_UNDERDARK
1384,m3q4dragon_eggs,GOLD_DRAGON_EGG
1385,nw_it_mneck022,GOLD_NECKLACE
1386,nw_it_gold001,GOLD_PIECE
1387,m2130gp,GOLD_PIECE_1
1388,m2500gp,GOLD_PIECE_2
1389,m3q2g_gold10,GOLD_PIECE_3
1390,m3q2g_gold25,GOLD_PIECE_4
1391,m3q2g_gold50,GOLD_PIECE_5
1392,m3q2g_gold75,GOLD_PIECE_6
1393,it_gold002,GOLD_PIECE_7
1394,it_gold003,GOLD_PIECE_8
1395,it_gold004,GOLD_PIECE_9
1396,nw_it_mring023,GOLD_RING
1397,q4_power_source,GOLEMS_POWER_SOURCE
1398,golemattractor,GOLEM_ATTRACTOR
1399,q4b_binder,GOLEM_BINDER
1400,2q6e_controlrod,GOLEM_CONTROL_ROD
1401,q4b_crasher,GOLEM_CRASHER
1402,q4d_golemhead,GOLEM_HEAD
1403,m3q2f_golemkey,GOLEM_KEY
1404,q4_gollefthand,GOLEM_LEFT_HAND
1405,q4_golleftleg,GOLEM_LEFT_LEG
1406,q4_mach_act,GOLEM_MACHINE_ACTIVATOR
1407,golemmakersring,GOLEM_MAKER_RING
1408,2q6e_golemrod,GOLEM_REPLICATION_ROD
1409,q4_golrighthand,GOLEM_RIGHT_HAND
1410,q4_golrightleg,GOLEM_RIGHT_LEG
1411,golemseal,GOLEM_SEAL
1412,m2q2cc06_signet,GOLEM_SIGNET_RING
1413,2q6_helmedsword,GOLEM_SLAYER
1414,golemtatters,GOLEM_TATTERS
1415,q4_golemtorso,GOLEM_TORSO
1416,nw_it_crewpp001,GORE1D2
1417,nw_it_crewpp005,GORE1D6
1418,nw_it_crewpp010,GORE1D8
1419,nw_it_crewpp015,GORE2D6
1420,nw_wbwmxh006,GRACEBLOOD_BOW
1421,nw_wthmsh007,GRAINS_OF_SAND
1422,graybanarmor1,GRAYBAN_ARMOR
1423,nw_it_creitem041,GRAY_SLAAD_PROPERTIES
1424,nw_it_sparscr103,GREASE
1425,nw_waxgr001,GREATAXE
1426,nw_waxmgr002,GREATAXE_PLUS1
1427,nw_waxmgr009,GREATAXE_PLUS2
1428,nw_waxmgr011,GREATAXE_PLUS3
1429,x0_waxmgr001,GREATAXE_PLUS4_SHADOWS_OF_UNDRENTIDE
1430,x0_waxmgr002,GREATAXE_PLUS5_SHADOWS_OF_UNDRENTIDE
1431,x2_waxmgr003,GREATAXE_PLUS6_HORDES_OF_THE_UNDERDARK
1432,x2_waxmgr004,GREATAXE_PLUS7_HORDES_OF_THE_UNDERDARK
1433,mcloth012,GREATER_ADVENTURER_ROBE
1434,nw_it_mneck037,GREATER_AMULET_OF_HEALTH
1435,nw_it_mbelt014,GREATER_ARCHER_BELT
1436,nw_mcloth014,GREATER_BATTLE_ROBE
1437,mcloth016,GREATER_BATTLE_ROBE_1
1438,nw_it_mbelt017,GREATER_BELT_OF_GUIDING_LIGHT
1439,x0_it_mboots004,GREATER_BOOTS_OF_TUMBLING_SHADOWS_OF_UNDRENTIDE
1440,nw_it_mbelt013,GREATER_BRAWLER_BELT
1441,nw_maarcl102,GREATER_CLOAK_OF_PROTECTION_VS_CHAOS
1442,nw_maarcl101,GREATER_CLOAK_OF_PROTECTION_VS_EVIL
1443,nw_maarcl100,GREATER_CLOAK_OF_PROTECTION_VS_GOOD
1444,nw_maarcl103,GREATER_CLOAK_OF_PROTECTION_VS_LAW
1445,nw_it_sparscr602,GREATER_DISPELLING
1446,nw_it_mglove012,GREATER_GLOVES_OF_ANIMAL_HANDLING
1447,x0_it_mglove002,GREATER_GLOVES_OF_APPRAISAL_SHADOWS_OF_UNDRENTIDE
1448,nw_it_mglove010,GREATER_GLOVES_OF_CONCENTRATION
1449,nw_it_mglove014,GREATER_GLOVES_OF_DISCIPLINE
1450,nw_it_mglove013,GREATER_GLOVES_OF_SPELLCRAFT
1451,nw_it_mglove015,GREATER_GLOVES_OF_SWORDPLAY
1452,x0_it_mglove004,GREATER_GLOVES_OF_THE_ARTIFICER_SHADOWS_OF_UNDRENTIDE
1453,nw_it_mglove011,GREATER_GLOVES_OF_THE_MINSTREL
1454,nw_it_contain005,GREATER_MAGIC_BAG_SHADOWS_OF_UNDRENTIDE
1455,x1_it_spdvscr303,GREATER_MAGIC_FANG_SHADOWS_OF_UNDRENTIDE
1456,x2_it_sparscr304,GREATER_MAGIC_WEAPON_HORDES_OF_THE_UNDERDARK
1457,x0_maarcl034,GREATER_MANTLE_OF_SPELL_RESISTANCE_SHADOWS_OF_UNDRENTIDE
1458,nw_armhe012,GREATER_MASK_OF_PERSUASION
1459,nw_it_sparscr803,GREATER_PLANAR_BINDING
1460,nw_it_spdvscr701,GREATER_RESTORATION
1461,x0_cloth005,GREATER_ROBE_OF_EYES_SHADOWS_OF_UNDRENTIDE
1462,x2_it_spdvscr606,GREATER_SANCTUARY_HORDES_OF_THE_UNDERDARK
1463,x1_it_spdvscr602,GREATER_SANCTUARY_SHADOWS_OF_UNDRENTIDE
1464,x2_sequencer2,GREATER_SEQUENCER_ROBE_HORDES_OF_THE_UNDERDARK
1465,nw_it_sparscr508,GREATER_SHADOW_CONJUNCTION
1466,nw_ashmto010,GREATER_SHIELD_OF_DAWN
1467,nw_ashmto011,GREATER_SHIELD_OF_THE_WATCH
1468,nw_it_sparscr612,GREATER_SPELL_BREACH
1469,nw_it_sparscr912,GREATER_SPELL_MANTLE
1470,nw_it_sparscr613,GREATER_STONESKIN
1471,nw_it_mbelt012,GREATER_SWORDSMAN_BELT
1472,nw_wswgs001,GREATSWORD
1473,nw_wswmgs002,GREATSWORD_PLUS1
1474,nw_wswmgs011,GREATSWORD_PLUS2
1475,nw_wswmgs012,GREATSWORD_PLUS3
1476,x0_wswmgs001,GREATSWORD_PLUS4_SHADOWS_OF_UNDRENTIDE
1477,x0_wswmgs002,GREATSWORD_PLUS5_SHADOWS_OF_UNDRENTIDE
1478,x2_wswmgs003,GREATSWORD_PLUS6_HORDES_OF_THE_UNDERDARK
1479,x2_wswmgs004,GREATSWORD_PLUS7_HORDES_OF_THE_UNDERDARK
1480,nw_hen_dae2qt,GREAT_AXE
1481,x2_it_sparscr701,GREAT_THUNDERCLAP_HORDES_OF_THE_UNDERDARK
1482,x2_it_mglove022,GREAT_WYRM_GAUNTLETS_HORDES_OF_THE_UNDERDARK
1483,nw_maarcl033,GREENLEAF
1484,nw_it_gem001,GREENSTONE
1485,q2c2_chain_gre,GREEN_CHAIN
1486,m3q4dragon_egggr,GREEN_DRAGON_EGG
1487,m3q2f18_green,GREEN_GEM
1488,m2q05idungeonkey,GREEN_GRIFFON_BASEMENT_KEY
1489,m2q05idoorpuzkey,GREEN_GRIFFON_PUZZLE_DOOR_KEY
1490,x2_it_lightgem05,GREEN_LIGHT_GEM
1491,q2brodgreen,GREEN_ROD
1492,q1greenspore,GREEN_SPORES
1493,grenade,GRENADE
1494,nw_mcloth003,GREY_ROBE_OF_THE_ARCHMAGI
1495,nw_it_creitem138,GRIG_NIXIE_PIXIE_PROPERTIES
1496,nw_hen_gripers,GRIMGNAW_GEM
1497,nw_waxmgr006,GRUUMSH_HAND
1498,h2_gruul_artifac,GRU_UL_BRACER
1499,m4dragonkey,GUARDIAN_KEY
1500,m2q3igulgheart,GULGASH_HEART
1501,m1q5book1,GULNAN_JOURNAL
1502,x1_it_sparscr303,GUST_OF_WIND_SHADOWS_OF_UNDRENTIDE
1503,m3q3_a02guzud,GUZUD_HEAD
1504,x0_maarcl041,HAIR_SHIRT_OF_ILMATER_SHADOWS_OF_UNDRENTIDE
1505,mcloth005,HALASTER_BLACK_CLOAK
1506,q2bmagglass,HALASTER_MAGNIFYING_GLASS
1507,q2d_halrobe1,HALASTER_ROBE
1508,q2d_halrobe2,HALASTER_ROBE_1
1509,nw_wplmhb002,HALBERD_PLUS1
1510,nw_wplmhb010,HALBERD_PLUS2
1511,nw_wplmhb011,HALBERD_PLUS3
1512,x0_wplmhb001,HALBERD_PLUS4_SHADOWS_OF_UNDRENTIDE
1513,x0_wplmhb002,HALBERD_PLUS5_SHADOWS_OF_UNDRENTIDE
1514,nw_wplhb001,HALBRED
1515,x2_wplmhb003,HALBRED_PLUS6_HORDES_OF_THE_UNDERDARK
1516,x2_wplmhb004,HALBRED_PLUS7_HORDES_OF_THE_UNDERDARK
1517,bk_daelan_bracer,HALF_BLOOD_GLOVES
1518,nw_it_creitem147,HALF_CELESTIAL_FULL_PLATE
1519,it_creitem148,HALF_CELESTIAL_FULL_PLATE_1
1520,nw_creitemcel,HALF_CELESTIAL_PROPERTIES
1521,nw_crewphdfbt,HALF_DRAGON_HALF_FIEND_BITE
1522,nw_crewphdfcl,HALF_DRAGON_HALF_FIEND_CLAW
1523,nw_creitemfnd,HALF_FIEND_PROPERTIES
1524,nw_it_creitem148,HALF_FIEND_STUDDED_LEATHER_ARMOR
1525,nw_aarcl006,HALF_PLATE
1526,aarcl015,HALF_PLATE_1
1527,x0_hen_mis_armor,HALF_PLATE_MISCHA_L1
1528,nw_maarcl052,HALF_PLATE_PLUS1
1529,nw_maarcl069,HALF_PLATE_PLUS2
1530,nw_maarcl081,HALF_PLATE_PLUS3
1531,x0_maarcl021,HALF_PLATE_PLUS4_SHADOWS_OF_UNDRENTIDE
1532,x0_maarcl022,HALF_PLATE_PLUS5_SHADOWS_OF_UNDRENTIDE
1533,x2_maarcl045,HALF_PLATE_PLUS6_HORDES_OF_THE_UNDERDARK
1534,x2_maarcl046,HALF_PLATE_PLUS7_HORDES_OF_THE_UNDERDARK
1535,m1s1book,HALUETH_DIG_LOGBOOK
1536,m1s1armor,HALUETH_RUSTED_ARMOR
1537,nw_wblmhl003,HAMMER_OF_BLASTING
1538,nw_wblmhw006,HAMMER_OF_JUSTICE
1539,nw_wblmhl005,HAMMER_OF_THE_BEAST
1540,wblmhw005,HAMMER_OF_THE_GLACIER
1541,x2_it_spdvscr406,HAMMER_OF_THE_GODS_HORDES_OF_THE_UNDERDARK
1542,nw_wblmhw003,HAMMER_OF_THE_WISP
1543,matron_warhammer,HAMMER_OF_THE_WISP_1
1544,nw_wblmhw004,HAMMER_OF_THUNDERBOLTS
1545,nw_waxhn001,HANDAXE
1546,nw_waxmhn002,HANDAXE_PLUS1
1547,nw_waxmhn010,HANDAXE_PLUS2
1548,nw_waxmhn011,HANDAXE_PLUS3
1549,x0_waxmhn001,HANDAXE_PLUS4_SHADOWS_OF_UNDRENTIDE
1550,x0_waxmhn002,HANDAXE_PLUS5_SHADOWS_OF_UNDRENTIDE
1551,x2_waxmhn003,HANDAXE_PLUS6_HORDES_OF_THE_UNDERDARK
1552,x2_waxmhn004,HANDAXE_PLUS7_HORDES_OF_THE_UNDERDARK
1553,handmaidendress,HANDMAIDEN_DRESS
1554,nw_wswmgs009,HARBINGER_KIN_PLUS1
1555,nw_wswmgs010,HARBINGER_KIN_PLUS3
1556,x2_wswmgs005,HARBINGER_KIN_PLUS8_HORDES_OF_THE_UNDERDARK
1557,x2_it_spdvscr604,HARM_HORDES_OF_THE_UNDERDARK
1558,nw_it_mmidmisc01,HARP_OF_CHARMING
1559,nw_it_mmidmisc02,HARP_OF_HAUNTING
1560,nw_it_mmidmisc03,HARP_OF_PANDEMONIUM
1561,nw_it_sparscr312,HASTE
1562,nw_ashmto006,HASTSEZINI_SHIELD
1563,hatred,HATRED
1564,x0_armhe009,HEADBAND_OF_INTELLECT_PLUS2_SHADOWS_OF_UNDRENTIDE
1565,x0_armhe010,HEADBAND_OF_INTELLECT_PLUS4_SHADOWS_OF_UNDRENTIDE
1566,x0_armhe011,HEADBAND_OF_INTELLECT_PLUS6_SHADOWS_OF_UNDRENTIDE
1567,x0_armhe016,HEADBAND_OF_THE_BINDER_SHADOWS_OF_UNDRENTIDE
1568,m1q3iloxarhead,HEAD_OF_LOXAR
1569,m2q05ibugbhead,HEAD_OF_THE_BUGBEAR_CHIEFTAN
1570,m2q05iorchead,HEAD_OF_THE_ORC_CHIEFTAN
1571,head_m2q2alent,HEAD_OF_THE_TROLL_CHIEFTAN
1572,nw_it_medkit001,HEALER_KIT_PLUS1
1573,nw_it_medkit004,HEALER_KIT_PLUS10
1574,nw_it_medkit002,HEALER_KIT_PLUS3
1575,nw_it_medkit003,HEALER_KIT_PLUS6
1576,x2_it_spdvscr505,HEALING_CIRCLE_HORDES_OF_THE_UNDERDARK
1577,x2_it_spdvscr302,HEALING_STING_HORDES_OF_THE_UNDERDARK
1578,x2_it_spdvscr605,HEAL_HORDES_OF_THE_UNDERDARK
1579,nw_ashmsw004,HEARTH_SHIELD
1580,nw_wplmss004,HEARTWOOD_SPEAR
1581,matron_spear,HEARTWOOD_SPEAR_PLUS2
1582,x1heartofneely,HEART_OF_NEELY
1583,x0_it_msmlmisc06,HEART_OF_THE_BEAST_SHADOWS_OF_UNDRENTIDE
1584,q1footstagtrophy,HEART_OF_THE_SHADOW
1585,nw_wbwxh001,HEAVY_CROSSBOW
1586,nw_wbwmxh002,HEAVY_CROSSBOW_PLUS1
1587,nw_wbwmxh008,HEAVY_CROSSBOW_PLUS2
1588,nw_wbwmxh009,HEAVY_CROSSBOW_PLUS3
1589,x0_wbwmxh001,HEAVY_CROSSBOW_PLUS4_SHADOWS_OF_UNDRENTIDE
1590,x0_wbwmxh002,HEAVY_CROSSBOW_PLUS5_SHADOWS_OF_UNDRENTIDE
1591,x2_wbwmxh003,HEAVY_CROSSBOW_PLUS6_HORDES_OF_THE_UNDERDARK
1592,x2_wbwmxh004,HEAVY_CROSSBOW_PLUS7_HORDES_OF_THE_UNDERDARK
1593,nw_wblfh001,HEAVY_FLAIL
1594,nw_wblmfh002,HEAVY_FLAIL_PLUS1
1595,nw_wblmfh010,HEAVY_FLAIL_PLUS2
1596,wblmfh011,HEAVY_FLAIL_PLUS2_1
1597,nw_wblmfh011,HEAVY_FLAIL_PLUS3
1598,x0_wblmfh001,HEAVY_FLAIL_PLUS4_SHADOWS_OF_UNDRENTIDE
1599,x0_wblmfh002,HEAVY_FLAIL_PLUS5_SHADOWS_OF_UNDRENTIDE
1600,x2_wblmfh003,HEAVY_FLAIL_PLUS6_HORDES_OF_THE_UNDERDARK
1601,x2_wblmfh004,HEAVY_FLAIL_PLUS7_HORDES_OF_THE_UNDERDARK
1602,nw_wblmfl005,HEIRS_OF_OSIRIS
1603,nw_it_creitem108,HELLHOUND_FM_HD_11_PROPERTIES
1604,nw_it_creitem109,HELLHOUND_FM_HD_16_PROPERTIES
1605,nw_it_creitem110,HELLHOUND_FM_HD_21_PROPERTIES
1606,nw_it_creitem106,HELLHOUND_FM_HD_2_PROPERTIES
1607,nw_it_creitem107,HELLHOUND_FM_HD_6_PROPERTIES
1608,x2_it_wpmwhip_h,HELLISH_WHIP_HORDES_OF_THE_UNDERDARK
1609,nw_it_crewps032,HELL_HOUND_FAMILIAR_BITE
1610,nw_it_creitemco6,HELMED_BATTLE_HORROR_PROPERTIES
1611,nw_it_crewgs005,HELMET_BATTLE_HORROR_SWORD
1612,q2_hel_dis,HELMET_OF_DISCHARGE
1613,x2_it_bmt_helm,HELMET_POT
1614,q1cureing3,HELMTHORN_BERRIES
1615,nw_it_book014,HELM_HOLD
1616,x0_armhe012,HELM_OF_BRILLIANCE_SHADOWS_OF_UNDRENTIDE
1617,x0_armhe017,HELM_OF_DARKNESS_SHADOWS_OF_UNDRENTIDE
1618,helmofrighteousn,HELM_OF_RIGHTEOUSNESS
1619,q2dmentalshield,HELM_OF_SHIELDING
1620,x2_armhe001,HELM_OF_THE_STRANGER_HORDES_OF_THE_UNDERDARK
1621,nw_hen_hide,HENCHMEN_PROPERTIES_PROPERTIES
1622,2q4_illuskheart,HERO_HEART
1623,cloth009,HEURODIS_CAPE
1624,cloth011,HEURODIS_CAPE_1
1625,nw_wspmka004,HIDEO_KAMA
1626,nw_aarcl008,HIDE_ARMOR
1627,m3q2hide,HIDE_ARMOR_1
1628,nw_maarcl047,HIDE_ARMOR_PLUS1
1629,nw_maarcl070,HIDE_ARMOR_PLUS2
1630,nw_maarcl082,HIDE_ARMOR_PLUS3
1631,x0_maarcl007,HIDE_ARMOR_PLUS4_SHADOWS_OF_UNDRENTIDE
1632,x0_maarcl008,HIDE_ARMOR_PLUS5_SHADOWS_OF_UNDRENTIDE
1633,x2_maarcl031,HIDE_ARMOR_PLUS6_HORDES_OF_THE_UNDERDARK
1634,x2_maarcl032,HIDE_ARMOR_PLUS7_HORDES_OF_THE_UNDERDARK
1635,m2q6a0seal,HIGH_CAPTAINS_SEAL
1636,q1bguardarmor,HILLTOP_GUARD_ARMOR
1637,q1bguardaxe,HILLTOP_GUARD_AXE
1638,q1bguardhelmet,HILLTOP_GUARD_HELMET
1639,m3q4_c03_giant_h,HILL_GIANT_HEAD
1640,nw_it_book001,HISTORY_OF_THE_CREATOR_RACES
1641,m2q2ce_hscroll1,HISTORY_SCROLL
1642,m2q2ce_hscroll2,HISTORY_SCROLL_1
1643,m3q3c_journhodd,HODD_JOURNAL
1644,x2_it_spdvscr204,HOLD_ANIMAL_HORDES_OF_THE_UNDERDARK
1645,nw_it_sparscr505,HOLD_MONSTER
1646,nw_it_sparscr308,HOLD_PERSON
